URLSimilarityIndex,HasSocialNet,NoOfJS,NoOfImage,HasDescription,IsHTTPS,label
100.0,1,9,74,0,1,1
100.0,1,19,83,1,1,1
100.0,1,17,15,1,1,1
100.0,1,18,37,1,1,1
100.0,1,11,31,1,1,1
100.0,1,16,66,1,1,1
100.0,1,11,9,1,1,1
100.0,1,16,16,1,1,1
100.0,1,7,42,1,1,1
100.0,1,22,26,1,1,1
100.0,0,5,10,1,1,1
100.0,1,15,10,0,1,1
100.0,1,9,16,0,1,1
100.0,1,12,33,1,1,1
100.0,1,12,27,1,1,1
100.0,0,1,16,1,1,1
100.0,1,10,23,0,1,1
100.0,1,22,8,1,1,1
100.0,1,18,31,1,1,1
100.0,1,11,24,1,1,1
100.0,1,5,23,1,1,1
100.0,1,9,23,1,1,1
100.0,1,40,26,1,1,1
100.0,1,22,57,1,1,1
100.0,1,10,41,1,1,1
100.0,0,3,7,1,1,1
100.0,1,21,24,1,1,1
100.0,1,5,5,0,1,1
100.0,1,10,30,1,1,1
100.0,1,18,8,0,1,1
100.0,1,18,28,0,1,1
100.0,1,38,138,1,1,1
24.64526358,0,1,2,0,0,0
26.18754398,0,1,0,0,1,0
26.29825593,0,0,0,0,0,0
26.95204122,0,0,0,0,0,0
29.16959887,0,0,0,0,1,0
29.71498944,0,0,0,0,1,0
29.73258269,0,0,0,0,1,0
30.27348395,0,0,0,0,1,0
30.31141869,0,0,0,0,0,0
30.98692033,0,0,0,0,0,0
31.58866995,0,0,15,1,1,0
31.74700915,0,0,0,0,0,0
31.83497537,0,0,0,0,1,0
31.99331457,0,0,0,0,1,0
32.07384615,0,0,0,0,1,0
32.18684025,0,0,0,0,1,0
32.34461538,0,0,0,0,1,0
32.38208482,0,0,0,0,1,0
32.87297678,0,0,0,0,0,0
33.06650246,0,0,0,0,1,0
33.10394265,0,0,1,0,0,0
33.1192822,0,0,0,0,1,0
33.64707952,0,0,0,0,1,0
34.05839702,0,6,0,0,1,0
34.44757213,0,0,0,0,1,0
34.68547913,0,1,1,0,1,0
34.76386439,0,15,2,0,1,0
34.8346235,0,0,0,0,1,0
35.34482759,0,0,0,0,1,0
35.48387097,0,0,0,0,1,0
35.64011098,0,0,0,0,1,0
35.85503167,0,0,0,0,1,0
35.89377725,0,0,0,0,0,0
36.10133709,0,0,1,0,0,0
36.20689655,0,1,7,0,1,0
36.5059817,0,0,0,0,1,0
36.55876144,0,0,0,0,1,0
37.20174396,0,0,0,0,1,0
37.29767769,0,0,0,0,1,0
37.29767769,0,0,0,0,1,0
37.91518034,0,0,0,0,1,0
38.21281599,0,0,1,0,1,0
38.3499902,0,0,0,0,1,0
38.50676073,0,1,1,0,1,0
39.13594927,0,0,1,0,0,0
39.1713582,0,0,0,0,0,0
39.24692826,0,1,1,0,1,0
39.62375073,0,0,0,0,1,0
39.702136,0,0,0,0,1,0
40.24454609,1,0,5,0,1,0
40.27042916,0,6,2,0,1,0
40.30962179,0,0,0,0,1,0
40.34408602,0,0,0,0,0,0
40.46639232,0,4,0,0,1,0
40.73715693,0,0,0,0,1,0
40.80752991,0,1,1,0,1,0
40.93068262,0,2,2,0,1,0
41.20430108,0,0,0,0,0,0
41.24731183,0,1,1,0,0,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.60297864,0,0,0,0,1,0
41.77934548,0,4,7,0,1,0
42.01266714,0,0,0,0,1,0
42.19086812,0,3,4,0,1,0
42.36453202,0,0,0,0,1,0
42.47009148,0,2,0,0,1,0
42.53763441,0,0,0,0,0,0
42.78676988,0,1,0,0,1,0
43.20900774,0,0,0,0,0,0
43.85655497,0,0,0,0,1,0
43.92615385,0,0,0,0,0,0
44.05073325,0,0,0,0,1,0
44.08244154,0,0,0,0,1,0
44.22512881,0,0,0,0,0,0
44.28767392,0,1,0,0,1,0
44.44444444,0,0,1,0,1,0
44.85929449,0,0,0,0,1,0
45.10769231,0,0,0,0,0,0
45.13546798,0,0,1,0,1,0
45.25538462,0,0,0,0,0,0
45.5401126,0,0,0,0,1,0
45.91416814,0,0,0,0,1,0
46.13193075,0,0,0,0,0,0
46.43736805,0,0,0,0,0,0
46.81130835,0,0,0,0,0,0
47.0531316,0,0,0,0,1,0
47.07035077,0,1,1,0,1,0
47.16833235,0,0,0,0,1,0
47.25448029,0,0,0,0,0,0
47.35483871,0,0,0,0,0,0
47.59722222,0,0,3,0,0,0
47.61904762,0,0,0,0,1,0
47.66889514,0,0,0,0,1,0
47.73662551,0,9,19,0,1,0
47.77445461,0,0,0,0,1,0
47.78876171,0,0,1,0,1,0
47.85230769,0,0,0,0,0,0
48.01097394,0,0,0,0,1,0
48.08561237,0,0,0,0,1,0
48.0893592,0,1,1,0,1,0
48.27076923,0,1,0,0,0,0
48.97119342,0,0,0,0,0,0
49.02998236,0,0,0,0,1,0
49.15552428,0,0,0,0,1,0
49.27467301,0,0,0,0,1,0
49.31386348,0,0,0,0,1,0
49.74797282,0,0,0,0,0,0
49.89538462,0,0,0,0,0,0
49.92329608,0,0,0,0,0,0
49.94521148,0,0,0,0,0,0
50.47118124,0,0,0,0,0,0
50.72132301,0,0,5,0,1,0
50.81324711,0,0,0,0,1,0
51.08759553,0,1,0,0,1,0
51.13753468,0,0,0,0,0,0
51.25,0,1,0,0,1,0
51.59856631,0,0,0,0,0,0
51.83225554,0,0,0,0,0,0
51.91666667,0,1,0,0,1,0
52.41907108,0,0,0,0,1,0
52.88615385,0,0,0,0,0,0
53.18153846,0,0,0,0,0,0
53.38882283,0,0,0,0,1,0
53.421886,0,3,3,1,1,0
53.47466573,0,1,0,0,0,0
53.56263195,0,0,0,0,1,0
53.59139785,0,4,6,0,0,0
53.77375088,0,4,2,0,0,0
53.80232303,0,0,0,0,0,0
54.06451613,0,0,0,0,0,0
54.12561576,0,8,0,1,1,0
54.21871576,0,0,0,0,0,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.30139134,0,9,19,0,1,0
54.59533608,0,0,0,0,1,0
54.67893929,0,0,0,0,0,0
54.85008818,0,0,1,0,1,0
55.04046446,0,0,4,0,1,0
55.65538462,0,0,0,0,0,0
55.90153846,0,1,0,0,0,0
56.28061924,0,0,0,0,1,0
56.3687544,0,0,0,0,0,0
56.44307692,0,0,0,0,0,0
56.60749507,0,0,0,0,0,0
56.82664913,0,1,0,0,0,0
57.69846154,0,0,0,0,0,0
57.70114943,0,0,0,0,1,0
57.82798256,0,1,0,0,0,0
58.04428767,0,0,0,0,1,0
58.16186557,0,0,0,0,1,0
58.33919775,0,0,0,0,1,0
58.42647381,0,0,0,0,1,0
58.43621399,0,0,0,0,1,0
58.45581031,0,9,19,0,1,0
58.51459926,0,0,0,0,1,0
58.71056241,0,9,19,0,1,0
58.79903572,0,1,0,0,0,0
59.26284307,0,2,3,0,1,0
59.26284307,0,0,6,0,1,0
59.30309007,0,1,0,0,1,0
59.54433498,0,2,3,0,1,0
59.68508093,0,0,0,0,1,0
59.72026742,0,0,0,0,1,0
59.75545391,0,0,0,0,1,0
59.82755242,0,0,0,0,0,0
59.94897959,0,0,0,0,1,0
59.98416608,0,0,0,0,1,0
59.98416608,0,0,0,0,1,0
60.20162174,0,0,0,0,0,0
60.27777778,0,0,0,0,1,0
60.47677692,0,0,0,0,1,0
60.57418365,0,0,0,0,0,0
60.64,0,0,0,0,0,0
60.94332144,0,0,1,0,1,0
61.02259215,0,0,0,0,0,0
61.21284185,0,0,0,0,1,0
61.80678033,0,0,0,0,1,0
61.80678033,0,0,0,0,1,0
61.80678033,0,1,0,0,1,0
61.86556927,0,0,0,0,1,0
61.86556927,0,0,0,0,1,0
61.86556927,0,0,0,0,1,0
61.9047619,0,0,0,0,1,0
61.9047619,0,0,0,0,1,0
61.91102345,0,0,0,0,0,0
61.92435822,0,0,0,0,1,0
61.92435822,0,0,0,0,1,0
61.94395454,0,0,0,0,1,0
61.94395454,0,0,0,0,1,0
61.96355085,0,0,0,0,1,0
61.98314717,0,1,0,0,1,0
62.47637051,0,1,0,0,1,0
62.86769231,0,0,0,0,0,0
62.89584799,0,0,0,0,1,0
62.96622097,0,0,0,0,1,0
63.03659395,0,0,8,0,1,0
63.05418719,1,0,0,0,1,0
63.05418719,1,0,0,0,1,0
63.23011963,0,1,1,0,1,0
63.29169406,0,0,0,0,0,0
63.30049261,0,0,0,0,1,0
63.31808586,0,0,0,0,1,0
63.3356791,0,1,0,0,1,0
63.3356791,0,1,0,0,1,0
63.3356791,0,0,0,0,1,0
63.42364532,0,0,0,0,1,0
64.71384615,0,0,0,0,0,0
64.74038843,0,0,0,0,0,0
65.25573192,0,6,4,0,1,0
65.3537135,0,0,0,0,1,0
65.39290613,0,0,0,0,1,0
65.43209877,0,1,0,0,1,0
65.43209877,0,0,0,0,1,0
65.43209877,0,0,0,0,1,0
65.43209877,0,0,0,0,1,0
65.43209877,0,0,0,0,1,0
65.64765824,0,0,0,0,1,0
65.66725456,0,0,0,0,1,0
65.68685087,0,0,0,0,1,0
65.68685087,0,1,0,0,1,0
65.7260435,0,0,0,0,1,0
65.77230769,0,0,0,0,0,0
65.78483245,0,1,0,0,1,0
65.80442877,0,0,0,0,1,0
65.8436214,0,0,0,0,1,0
65.8436214,0,0,0,0,1,0
65.86321772,0,1,0,0,1,0
66.22835854,0,0,0,0,0,0
66.84553132,0,0,0,0,0,0
66.91590429,0,0,0,0,0,0
66.91590429,0,0,1,0,1,0
66.93349754,0,2,0,0,1,0
66.95109078,0,6,2,0,1,0
67.00387051,0,0,0,0,1,0
67.10942998,0,0,0,0,1,0
67.23258269,0,4,0,0,1,0
68.02427868,0,1,0,0,1,0
68.31032216,0,0,0,0,0,0
68.52947622,0,0,0,0,0,0
68.55330955,0,0,0,0,1,0
69.31216931,0,0,0,0,1,0
69.66907736,0,0,0,0,0,0
69.68449931,0,1,0,0,1,0
70.28270874,0,1,0,0,0,0
70.32019704,0,0,0,0,1,0
70.37297678,0,4,3,1,1,0
70.42575651,0,0,0,0,1,0
70.44334975,0,0,0,0,1,0
70.49612949,0,0,0,0,1,0
70.54890922,0,0,0,0,1,0
70.68965517,0,5,2,0,1,0
70.80148932,0,0,0,0,0,0
71.56931738,0,0,0,0,0,0
73.03546933,0,6,2,0,1,0
73.98641245,0,1,3,0,0,0
74.25228712,0,0,4,0,1,0
78.46364883,0,0,0,0,0,0
84.96603112,0,0,0,0,0,0
100.0,0,11,3,1,1,1
100.0,0,6,6,0,1,1
100.0,0,5,8,1,1,1
100.0,0,90,28,0,1,1
100.0,0,11,27,1,1,1
100.0,1,31,54,1,1,1
100.0,1,12,13,0,1,1
100.0,1,2,0,0,1,1
100.0,0,3,0,0,1,1
100.0,1,6,8,0,1,1
100.0,0,28,18,1,1,1
100.0,1,36,9,0,1,1
100.0,1,29,41,1,1,1
100.0,1,53,44,1,1,1
100.0,1,17,61,1,1,1
100.0,0,5,14,1,1,1
100.0,0,8,0,0,1,1
100.0,1,7,18,0,1,1
100.0,0,6,12,1,1,1
100.0,0,3,1,0,1,1
100.0,0,24,17,1,1,1
100.0,0,18,25,1,1,1
100.0,1,17,27,1,1,1
100.0,1,18,10,1,1,1
100.0,0,11,13,1,1,1
100.0,1,29,34,1,1,1
100.0,1,7,96,1,1,1
100.0,1,24,12,1,1,1
100.0,1,21,5,1,1,1
100.0,0,16,27,1,1,1
100.0,0,17,13,0,1,1
100.0,1,25,194,1,1,1
100.0,1,36,30,1,1,1
100.0,1,20,54,1,1,1
100.0,0,1,76,1,1,1
100.0,1,21,16,1,1,1
100.0,1,5,26,1,1,1
100.0,1,38,59,0,1,1
100.0,1,22,20,1,1,1
100.0,1,28,16,0,1,1
100.0,0,12,16,0,1,1
100.0,1,6,22,1,1,1
100.0,1,80,16,1,1,1
100.0,1,28,53,0,1,1
100.0,1,77,8,0,1,1
100.0,1,10,8,1,1,1
100.0,0,8,3,1,1,1
100.0,1,3,18,1,1,1
100.0,1,20,40,0,1,1
100.0,0,3,25,0,1,1
100.0,1,26,73,1,1,1
100.0,0,5,4,0,1,1
100.0,0,9,20,0,1,1
100.0,1,21,4,1,1,1
100.0,1,12,23,1,1,1
100.0,1,4,25,0,1,1
100.0,1,15,14,1,1,1
100.0,0,13,7,0,1,1
100.0,1,26,29,1,1,1
100.0,0,3,4,0,1,1
100.0,1,14,34,0,1,1
100.0,1,17,23,1,1,1
100.0,1,13,5,1,1,1
100.0,0,2,9,1,1,1
100.0,1,2,12,1,1,1
100.0,1,8,8,1,1,1
100.0,1,15,8,0,1,1
100.0,1,17,368,1,1,1
100.0,0,0,3,0,1,1
100.0,0,22,133,1,1,1
100.0,1,18,9,1,1,1
100.0,1,17,73,1,1,1
100.0,1,26,22,1,1,1
100.0,1,4,84,1,1,1
100.0,1,14,57,1,1,1
100.0,0,8,7,0,1,1
100.0,1,22,20,0,1,1
100.0,1,12,10,0,1,1
100.0,1,8,17,1,1,1
100.0,0,19,98,1,1,1
100.0,1,67,206,1,1,1
100.0,1,12,69,1,1,1
100.0,0,6,51,0,1,1
100.0,1,14,24,1,1,1
100.0,1,6,31,0,1,1
100.0,1,7,4,1,1,1
100.0,1,13,49,1,1,1
100.0,1,34,16,1,1,1
100.0,1,25,206,1,1,1
100.0,0,24,53,0,1,1
100.0,1,6,76,1,1,1
100.0,1,20,12,1,1,1
100.0,1,36,12,0,1,1
100.0,1,34,54,1,1,1
100.0,1,5,89,1,1,1
100.0,1,4,16,1,1,1
100.0,1,19,25,1,1,1
100.0,1,24,24,1,1,1
100.0,1,1,57,1,1,1
100.0,1,11,22,1,1,1
100.0,1,7,44,1,1,1
100.0,1,5,18,1,1,1
100.0,1,25,11,0,1,1
100.0,1,35,52,1,1,1
100.0,1,15,99,1,1,1
100.0,1,32,40,1,1,1
100.0,1,5,17,1,1,1
100.0,1,27,34,0,1,1
100.0,0,5,11,1,1,1
100.0,1,11,17,1,1,1
100.0,1,5,7,1,1,1
100.0,1,12,24,1,1,1
100.0,1,4,6,1,1,1
100.0,0,0,0,0,0,0
100.0,1,22,9,1,1,1
100.0,1,55,107,1,1,1
100.0,1,17,31,1,1,1
100.0,1,3,10,1,1,1
100.0,1,6,60,1,1,1
100.0,1,15,16,1,1,1
100.0,1,11,38,1,1,1
100.0,1,11,16,1,1,1
100.0,1,14,18,1,1,1
100.0,1,14,26,1,1,1
100.0,1,20,68,1,1,1
100.0,1,7,6,1,1,1
100.0,1,18,26,0,1,1
100.0,1,12,64,1,1,1
100.0,1,16,10,1,1,1
100.0,1,17,8,1,1,1
100.0,1,11,37,1,1,1
100.0,1,10,17,1,1,1
100.0,1,12,34,0,1,1
100.0,1,38,16,1,1,1
100.0,1,32,8,1,1,1
100.0,0,3,10,1,1,1
100.0,1,9,6,0,1,1
100.0,1,27,33,1,1,1
100.0,1,7,12,1,1,1
100.0,1,37,35,1,1,1
100.0,1,7,38,1,1,1
100.0,1,13,13,1,1,1
100.0,1,49,20,1,1,1
100.0,0,8,13,0,1,1
100.0,1,31,144,1,1,1
100.0,1,22,66,1,1,1
100.0,1,43,31,0,1,1
100.0,1,19,56,1,1,1
100.0,1,4,15,1,1,1
21.13357115,1,0,5,0,1,0
21.48236227,0,0,0,0,1,0
26.62365591,0,0,0,0,0,0
26.70967742,0,0,1,0,1,0
27.21146953,0,0,0,0,0,0
27.24014337,0,0,0,0,0,0
30.25762981,0,0,0,0,1,0
30.52329749,0,0,0,0,0,0
30.60642093,0,0,0,0,1,0
30.89179548,0,0,0,0,1,0
30.92473118,0,1,0,0,0,0
31.732065,0,0,0,1,1,0
31.99649353,0,0,0,0,1,0
31.99649353,0,0,0,0,1,0
32.84342544,0,0,0,0,0,0
33.59429979,0,0,0,0,1,0
33.86379928,0,1,0,0,0,0
34.26080063,0,0,13,0,1,0
34.26523297,0,0,0,0,0,0
34.33691756,0,1,0,0,1,0
34.64825773,0,0,0,0,1,0
34.64825773,0,0,0,0,1,0
34.73591935,0,0,0,0,1,0
34.75227903,0,0,0,0,1,0
35.11611541,0,0,0,0,0,0
35.19614289,0,0,0,0,1,0
35.50988554,0,0,0,0,1,0
35.80977427,0,0,0,0,1,0
36.47311828,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
36.68191414,0,0,0,0,1,0
37.05905668,1,0,0,0,1,0
37.55076923,0,3,1,0,0,0
37.66308244,0,0,0,0,1,0
37.74078478,0,0,0,0,1,0
38.01685283,0,0,1,0,0,0
38.13713833,0,0,0,0,0,0
38.15472277,0,0,0,0,0,0
38.20055489,0,0,0,0,1,0
38.24811732,0,1,6,0,1,0
38.4148487,0,0,0,0,1,0
38.5731879,0,0,0,0,1,0
38.5731879,0,0,0,0,1,0
38.5810543,0,1,1,0,1,0
38.59078114,0,0,0,0,1,0
38.62861673,0,0,0,0,1,0
38.83472057,0,6,0,0,1,0
39.08838684,0,0,0,0,1,0
39.11290323,0,0,0,0,0,0
39.50059453,0,4,1,0,1,0
39.72759857,0,0,0,0,0,0
40.04301075,0,0,0,1,0,0
40.21477098,0,0,0,0,0,0
40.50844476,0,0,0,0,1,0
41.16129032,0,2,3,0,1,0
41.28943759,0,0,0,0,0,0
41.4744352,0,0,0,0,1,0
41.66233091,0,0,0,0,1,0
42.02933016,0,0,0,0,1,0
42.09274673,0,1,0,0,1,0
42.18787158,0,0,0,0,0,0
42.31470472,0,0,0,0,1,0
42.40982957,0,0,0,0,1,0
42.59498208,0,0,0,0,1,0
42.73504274,0,0,0,0,0,0
42.78136201,0,0,0,0,1,0
42.93301625,0,0,1,0,1,0
42.98057868,0,0,0,0,1,0
43.08568924,0,2,1,1,0,0
43.7895848,0,0,0,0,1,0
43.81362007,0,1,0,0,0,0
43.82477129,0,9,11,0,1,0
43.97132616,0,1,0,0,1,0
44.03589022,0,0,0,0,1,0
44.10626319,0,0,0,0,1,0
44.11414982,0,0,0,0,0,0
44.17009602,0,0,0,0,0,0
44.22153846,0,0,0,0,1,0
44.24700915,0,3,0,0,1,0
44.39952438,0,0,0,0,0,0
44.50323339,0,0,0,0,0,0
44.81677445,0,1,0,0,0,0
44.91756272,0,13,1,0,1,0
45.03384615,0,1,0,0,0,0
45.17637733,0,0,0,0,1,0
45.49638396,0,0,0,0,0,0
45.69956401,0,0,0,0,1,0
45.73745343,0,0,0,0,0,0
45.921522,1,0,5,0,1,0
46.09591756,0,0,0,0,1,0
46.12068966,0,0,1,1,0,0
46.41977481,0,0,0,0,1,0
46.47641696,0,6,1,0,0,0
47.25448029,0,0,0,0,1,0
47.38110892,0,1,0,0,0,0
47.52688172,0,0,0,0,1,0
48.10146651,0,0,0,0,1,0
48.65636147,0,1,1,0,0,0
48.96,0,0,0,0,1,0
48.97344431,0,1,1,0,1,0
49.04667982,0,0,0,0,0,0
49.04996481,0,2,3,0,1,0
49.22222222,0,0,0,0,1,0
49.4018297,0,0,1,0,1,0
49.47220267,0,0,0,0,1,0
49.61111111,0,0,0,0,1,0
50.75268817,0,8,0,1,1,0
51.09677419,0,0,0,0,1,0
51.4207329,0,0,0,0,0,0
52.19976219,0,8,0,1,1,0
52.42172017,0,8,0,1,1,0
53.1510107,0,2,0,0,1,0
53.28,0,0,4,0,1,0
53.72307692,0,9,15,0,0,0
53.96749901,0,6,18,0,1,0
54.41141498,0,9,19,0,1,0
54.41141498,0,9,19,0,1,0
54.41141498,0,9,19,0,1,0
54.46594982,0,0,0,0,0,0
55.0295858,0,0,0,0,0,0
55.21997622,0,8,0,1,1,0
55.32039976,0,0,0,0,0,0
56.06024574,0,0,1,0,1,0
56.82124455,0,0,0,0,1,0
57.19381688,0,0,0,0,1,0
57.19381688,0,0,0,0,1,0
57.45230769,0,1,0,0,0,0
57.54260801,0,0,0,0,1,0
57.62187872,0,0,0,0,1,0
57.80645161,0,0,0,0,1,0
57.9548157,0,0,0,0,0,0
58.11048557,0,0,6,0,1,0
58.12921126,0,0,0,0,1,0
58.64562788,0,0,0,0,0,0
59.01075269,0,0,0,0,1,0
59.11216805,0,0,0,0,1,0
59.54433498,0,0,1,0,1,0
59.55555556,0,8,2,0,1,0
59.56192822,0,0,0,0,1,0
59.6323012,0,9,19,0,1,0
59.66748768,0,0,0,0,1,0
59.77804201,0,8,0,1,1,0
59.82582688,0,0,0,0,1,0
60.02351558,0,0,0,0,0,0
60.22195799,0,0,0,0,0,0
60.67380103,0,6,4,0,1,0
60.76892588,0,0,0,0,1,0
60.78478002,0,1,1,0,1,0
60.78478002,0,0,0,0,1,0
60.78478002,0,0,0,0,1,0
60.99088387,0,4,3,1,1,0
60.99088387,0,6,4,0,1,0
61.00673801,0,0,1,0,1,0
61.03844629,0,0,0,0,1,0
61.07015458,0,1,0,0,1,0
61.26040428,0,0,0,0,1,0
61.36313829,0,0,0,0,0,0
61.49821641,0,2,3,0,1,0
61.66995398,0,0,0,0,0,0
62.14813512,0,3,1,0,1,0
62.23610134,0,0,0,0,0,0
62.23975455,0,1,0,0,0,0
62.29668822,0,0,0,0,0,0
62.62386048,0,0,0,0,0,0
62.65232975,0,0,1,0,0,0
62.86167261,0,0,0,0,1,0
62.89584799,0,0,0,0,1,0
62.96296296,0,0,0,0,0,0
63.21252639,0,0,0,0,1,0
63.26530612,0,4,2,1,1,0
63.26977865,0,0,0,0,0,0
63.3356791,0,0,0,0,1,0
63.4940183,0,0,0,0,1,0
63.4940183,0,0,0,0,1,0
64.23305589,0,0,0,0,1,0
64.66111772,0,0,1,0,1,0
64.74038843,0,1,0,0,1,0
64.75624257,0,0,0,0,1,0
64.80380499,0,0,0,0,1,0
65.77230769,0,0,4,0,1,0
66.03584229,0,0,0,0,1,0
66.54644616,0,0,1,0,1,0
66.66959887,0,0,0,0,1,0
66.66959887,0,0,0,0,1,0
66.77515834,0,0,0,0,1,0
66.89831105,0,0,0,0,1,0
67.039057,0,4,0,0,1,0
68.10035842,0,0,1,0,1,0
68.23622671,0,0,0,0,1,0
69.62524655,0,0,0,0,0,0
70.3026038,0,0,1,0,1,0
70.35538353,0,0,0,0,1,0
70.9007741,0,0,4,0,1,0
71.25263899,0,0,0,0,1,0
72.16743371,0,0,0,0,0,0
72.27110583,0,2,0,0,1,0
74.13982029,0,0,0,1,0,0
74.21710063,0,11,1,0,1,0
74.26988037,0,0,4,0,1,0
78.62041936,0,1,0,0,0,0
89.62346413,0,0,0,0,1,0
89.63931827,0,0,0,0,1,0
89.67102656,0,0,0,0,1,0
89.6868807,0,0,0,0,1,0
89.82956797,0,0,0,0,1,0
93.08759413,0,0,0,0,1,0
93.08759413,0,0,0,0,1,0
93.10344828,0,0,0,0,1,0
100.0,1,15,24,1,1,1
100.0,1,38,68,1,1,1
100.0,1,3,63,1,1,1
100.0,0,7,19,0,1,1
100.0,0,11,15,0,1,1
100.0,0,21,52,1,1,1
100.0,1,12,24,1,1,1
100.0,0,22,62,0,1,1
100.0,1,2,36,0,1,1
100.0,0,4,1,0,1,1
100.0,0,4,10,0,1,1
100.0,0,3,94,0,1,1
100.0,0,7,22,0,1,1
100.0,1,23,54,1,1,1
100.0,0,4,13,0,1,1
100.0,0,9,36,1,1,1
100.0,1,27,70,1,1,1
100.0,1,5,12,1,1,1
100.0,1,4,11,1,1,1
100.0,0,2,22,0,1,1
100.0,0,14,0,1,1,1
100.0,1,11,0,1,1,1
100.0,0,4,19,1,1,1
100.0,0,7,2,1,1,1
100.0,1,10,10,1,1,1
100.0,0,4,4,0,1,1
100.0,1,9,35,1,1,1
100.0,1,10,19,1,1,1
100.0,1,21,60,1,1,1
100.0,1,8,72,1,1,1
100.0,1,6,26,1,1,1
100.0,1,6,9,0,1,1
100.0,1,38,46,1,1,1
100.0,1,20,61,1,1,1
100.0,1,44,42,1,1,1
100.0,1,39,23,1,1,1
100.0,1,24,15,1,1,1
100.0,1,13,37,1,1,1
100.0,1,6,16,1,1,1
100.0,0,13,2,0,1,1
100.0,1,29,56,0,1,1
100.0,1,24,3,0,1,1
100.0,1,12,23,1,1,1
100.0,1,12,28,1,1,1
100.0,1,35,195,1,1,1
100.0,1,9,22,0,1,1
100.0,0,9,9,0,1,1
100.0,1,23,6,1,1,1
100.0,1,3,46,0,1,1
100.0,1,11,67,1,1,1
100.0,1,78,17,0,1,1
100.0,0,11,4,1,1,1
100.0,0,14,7,1,1,1
100.0,1,19,6,1,1,1
100.0,1,2,214,0,1,1
100.0,1,6,74,1,1,1
100.0,1,10,233,0,1,1
